district_clean,state_clean,year,month,outbreak_add,outbreak_cholera
BHILWARA,RAJASTHAN,2022,6,1,0
BIKANER,RAJASTHAN,2010,7,1,0
BIKANER,RAJASTHAN,2011,8,1,0
BIKANER,RAJASTHAN,2012,4,1,0
BIKANER,RAJASTHAN,2012,5,1,0
BIKANER,RAJASTHAN,2014,7,1,0
BIKANER,RAJASTHAN,2014,12,1,0
BIKANER,RAJASTHAN,2016,4,1,0
BIKANER,RAJASTHAN,2022,5,1,0
BUNDI,RAJASTHAN,2013,6,1,0
CHITTORGARH,RAJASTHAN,2009,7,1,0
CHITTORGARH,RAJASTHAN,2013,6,1,0
CHURU,RAJASTHAN,2009,7,1,0
CHURU,RAJASTHAN,2017,5,1,0
DAUSA,RAJASTHAN,2011,3,1,0
DAUSA,RAJASTHAN,2016,6,1,0
DHOLPUR,RAJASTHAN,2011,7,1,0
DHOLPUR,RAJASTHAN,2016,5,1,0
DHOLPUR,RAJASTHAN,2018,7,1,0
DUNGARPUR,RAJASTHAN,2012,4,1,0
DUNGARPUR,RAJASTHAN,2014,5,1,0
DUNGARPUR,RAJASTHAN,2015,10,1,0
DUNGARPUR,RAJASTHAN,2016,5,1,0
DUNGARPUR,RAJASTHAN,2016,7,1,0
DUNGARPUR,RAJASTHAN,2016,8,1,0
DUNGARPUR,RAJASTHAN,2017,7,1,0
DUNGARPUR,RAJASTHAN,2017,10,1,0
DUNGARPUR,RAJASTHAN,2018,5,1,0
GANGANAGAR,RAJASTHAN,2012,5,1,0
GANGANAGAR,RAJASTHAN,2015,8,1,0
HANUMANGARH,RAJASTHAN,2015,6,1,0
HANUMANGARH,RAJASTHAN,2016,5,1,0
JAIPUR,RAJASTHAN,2009,6,1,0
JAIPUR,RAJASTHAN,2009,7,1,0
JAIPUR,RAJASTHAN,2010,6,1,0
JAIPUR,RAJASTHAN,2010,7,0,1
JAIPUR,RAJASTHAN,2010,8,1,0
JAIPUR,RAJASTHAN,2012,4,1,0
JAIPUR,RAJASTHAN,2015,12,0,1
JAIPUR,RAJASTHAN,2016,4,0,1
JAIPUR,RAJASTHAN,2016,6,1,0
JAIPUR,RAJASTHAN,2016,8,0,1
JAIPUR,RAJASTHAN,2019,1,1,0
JAISALMER,RAJASTHAN,2009,7,1,0
JALORE,RAJASTHAN,2010,3,1,0
JHALAWAR,RAJASTHAN,2016,5,1,0
JHALAWAR,RAJASTHAN,2019,7,1,0
JHUNJHUNU,RAJASTHAN,2010,5,1,0
JHUNJHUNU,RAJASTHAN,2013,7,1,0
JHUNJHUNU,RAJASTHAN,2014,4,1,0
JHUNJHUNU,RAJASTHAN,2015,7,1,0
JHUNJHUNU,RAJASTHAN,2016,4,1,0
JHUNJHUNU,RAJASTHAN,2018,9,1,0
JODHPUR,RAJASTHAN,2016,6,1,0
KARAULI,RAJASTHAN,2010,7,1,0
KARAULI,RAJASTHAN,2011,4,1,0
KOTA,RAJASTHAN,2016,7,0,1
KOTA,RAJASTHAN,2017,7,1,0
KOTA,RAJASTHAN,2017,8,1,0
KOTPUTLI,RAJASTHAN,2011,5,1,0
NAGAUR,RAJASTHAN,2010,7,1,0
NAGAUR,RAJASTHAN,2012,6,1,0
NAGAUR,RAJASTHAN,2015,1,1,0
PALI,RAJASTHAN,2009,8,1,0
PALI,RAJASTHAN,2010,6,1,0
PALI,RAJASTHAN,2010,7,1,0
PALI,RAJASTHAN,2015,3,1,0
PALI,RAJASTHAN,2018,7,1,0
PALI,RAJASTHAN,2019,7,1,0
PRATAPGARH,RAJASTHAN,2015,9,1,0
PRATAPGARH,RAJASTHAN,2015,11,1,0
PRATAPGARH,RAJASTHAN,2016,5,1,0
PRATAPGARH,RAJASTHAN,2016,7,0,1
PRATAPGARH,RAJASTHAN,2018,4,1,0
PRATAPGARH,RAJASTHAN,2018,6,1,0
PRATAPGARH,RAJASTHAN,2018,8,1,0
PRATAPGARH,RAJASTHAN,2019,7,1,0
RAJSAMAND,RAJASTHAN,2013,5,1,0
SIKAR,RAJASTHAN,2009,10,1,0
SIKAR,RAJASTHAN,2010,5,1,0
SIKAR,RAJASTHAN,2015,8,1,0
SIKAR,RAJASTHAN,2017,6,1,0
SIKAR,RAJASTHAN,2018,8,1,0
SIROHI,RAJASTHAN,2010,5,1,0
SIROHI,RAJASTHAN,2018,5,1,0
TONK,RAJASTHAN,2009,7,1,0
TONK,RAJASTHAN,2010,5,1,0
TONK,RAJASTHAN,2010,6,1,0
TONK,RAJASTHAN,2010,8,1,0
TONK,RAJASTHAN,2012,5,1,0
TONK,RAJASTHAN,2012,6,1,1
TONK,RAJASTHAN,2016,5,1,0
UDAIPUR,RAJASTHAN,2009,7,1,0
UDAIPUR,RAJASTHAN,2010,4,1,0
UDAIPUR,RAJASTHAN,2010,5,1,0
UDAIPUR,RAJASTHAN,2010,7,0,1
UDAIPUR,RAJASTHAN,2010,8,0,1
UDAIPUR,RAJASTHAN,2013,3,1,0
UDAIPUR,RAJASTHAN,2013,7,1,0
UDAIPUR,RAJASTHAN,2015,4,1,0
UDAIPUR,RAJASTHAN,2016,6,0,1
UDAIPUR,RAJASTHAN,2016,8,0,1
UDAIPUR,RAJASTHAN,2017,5,1,0
EAST SIKKIM,SIKKIM,2013,5,1,0
GANGTOK,SIKKIM,2018,9,1,0
NORTH SIKKIM,SIKKIM,2014,9,1,0
SINGTAM,SIKKIM,2020,5,1,0
WEST SIKKIM,SIKKIM,2011,6,1,0
WEST SIKKIM,SIKKIM,2013,3,1,0
ARIYALUR,TAMIL NADU,2018,4,1,0
ARIYALUR,TAMIL NADU,2018,6,1,0
ARIYALUR,TAMIL NADU,2019,4,1,0
ARIYALUR,TAMIL NADU,2022,3,1,0
ARIYALUR,TAMIL NADU,2022,4,1,0
COIMBATORE,TAMIL NADU,2011,6,1,0
COIMBATORE,TAMIL NADU,2011,8,1,0
COIMBATORE,TAMIL NADU,2014,6,1,0
COIMBATORE,TAMIL NADU,2014,7,1,0
COIMBATORE TIRUPPUR,TAMIL NADU,2010,9,1,0
CUDDALORE,TAMIL NADU,2009,7,1,0
CUDDALORE,TAMIL NADU,2010,4,1,0
CUDDALORE,TAMIL NADU,2010,8,1,0
CUDDALORE,TAMIL NADU,2010,10,1,0
CUDDALORE,TAMIL NADU,2010,12,1,0
CUDDALORE,TAMIL NADU,2011,5,1,0
CUDDALORE,TAMIL NADU,2011,6,1,0
CUDDALORE,TAMIL NADU,2012,1,0,1
CUDDALORE,TAMIL NADU,2012,6,1,0
CUDDALORE,TAMIL NADU,2013,6,1,0
CUDDALORE,TAMIL NADU,2013,10,1,0
CUDDALORE,TAMIL NADU,2014,9,0,1
CUDDALORE,TAMIL NADU,2014,10,1,0
CUDDALORE,TAMIL NADU,2015,1,1,0
CUDDALORE,TAMIL NADU,2016,5,1,0
CUDDALORE,TAMIL NADU,2017,1,1,0
CUDDALORE,TAMIL NADU,2019,10,1,0
DHARMAPURI,TAMIL NADU,2022,1,1,0
DHARMAPURI,TAMIL NADU,2022,6,1,0
DINDIGUL,TAMIL NADU,2010,2,1,0
DINDIGUL,TAMIL NADU,2010,4,1,0
DINDIGUL,TAMIL NADU,2010,11,1,0
DINDIGUL,TAMIL NADU,2011,8,1,0
DINDIGUL,TAMIL NADU,2011,12,1,0
DINDIGUL,TAMIL NADU,2012,1,1,1
DINDIGUL,TAMIL NADU,2012,5,1,0
DINDIGUL,TAMIL NADU,2012,8,1,0
DINDIGUL,TAMIL NADU,2016,3,1,0
DINDIGUL,TAMIL NADU,2018,7,1,0
DINDIGUL PALANI,TAMIL NADU,2019,5,1,0
ERODE,TAMIL NADU,2010,7,1,0
ERODE,TAMIL NADU,2012,4,1,0
KALLAKURICHI,TAMIL NADU,2020,12,1,0
KALLAKURICHI,TAMIL NADU,2021,11,1,0
KALLAKURICHI,TAMIL NADU,2021,12,1,0
KALLAKURICHI,TAMIL NADU,2022,4,1,0
KALLAKURICHI,TAMIL NADU,2022,5,1,0
KANCHEEPURAM,TAMIL NADU,2010,6,1,0
KANCHEEPURAM,TAMIL NADU,2011,3,1,0
KANCHEEPURAM,TAMIL NADU,2011,5,1,0
KANCHEEPURAM,TAMIL NADU,2011,11,0,1
KANCHEEPURAM,TAMIL NADU,2012,5,1,0
KANCHEEPURAM,TAMIL NADU,2013,6,1,0
KANCHEEPURAM,TAMIL NADU,2014,6,1,0
KARUR,TAMIL NADU,2011,1,1,0
KARUR,TAMIL NADU,2011,10,1,0
KRISHNAGIRI,TAMIL NADU,2010,4,1,0
KRISHNAGIRI,TAMIL NADU,2010,5,1,0
KRISHNAGIRI,TAMIL NADU,2012,4,1,0
KRISHNAGIRI,TAMIL NADU,2012,5,1,0
KRISHNAGIRI,TAMIL NADU,2013,4,1,0
KRISHNAGIRI,TAMIL NADU,2013,9,1,0
KRISHNAGIRI,TAMIL NADU,2013,12,0,1
KRISHNAGIRI,TAMIL NADU,2014,5,1,0
KRISHNAGIRI,TAMIL NADU,2014,8,1,0
KRISHNAGIRI,TAMIL NADU,2015,8,1,0
KRISHNAGIRI,TAMIL NADU,2017,5,1,0
MADURAI,TAMIL NADU,2011,1,1,0
MADURAI,TAMIL NADU,2011,2,1,0
MADURAI,TAMIL NADU,2011,5,1,0
MADURAI,TAMIL NADU,2012,2,0,1
MADURAI,TAMIL NADU,2012,7,1,0
MADURAI,TAMIL NADU,2014,1,1,0
MADURAI,TAMIL NADU,2014,7,1,0
MADURAI,TAMIL NADU,2015,8,1,0
MADURAI,TAMIL NADU,2016,10,1,0
MADURAI,TAMIL NADU,2017,7,1,0
MADURAI,TAMIL NADU,2019,2,1,0
MADURAI,TAMIL NADU,2021,10,1,0
NAGAPATTINAM,TAMIL NADU,2019,3,1,0
NAGAPATTINAM,TAMIL NADU,2020,4,1,0
NAGERCOIL,TAMIL NADU,2015,4,1,0
NAMAKKAL,TAMIL NADU,2011,2,1,0
NAMAKKAL,TAMIL NADU,2014,6,1,0
NAMAKKAL,TAMIL NADU,2016,2,1,0
PERAMBALUR,TAMIL NADU,2010,4,1,0
PERAMBALUR,TAMIL NADU,2010,5,1,0
PERAMBALUR,TAMIL NADU,2011,5,1,0
PERAMBALUR,TAMIL NADU,2011,8,1,0
PERAMBALUR,TAMIL NADU,2012,3,1,0
PERAMBALUR,TAMIL NADU,2018,4,1,0
PERAMBALUR,TAMIL NADU,2021,3,1,0
PUDUKKOTTAI,TAMIL NADU,2010,7,1,0
PUDUKKOTTAI,TAMIL NADU,2013,2,1,0
PUDUKKOTTAI,TAMIL NADU,2016,9,1,0
PUDUKKOTTAI,TAMIL NADU,2018,9,1,0
PUDUKOTTAI,TAMIL NADU,2012,7,1,0
PUDUKOTTAI,TAMIL NADU,2021,2,1,0
PUDUKOTTAI,TAMIL NADU,2022,1,1,0
RAMANATHAPURAM,TAMIL NADU,2010,3,1,0
RAMANATHAPURAM,TAMIL NADU,2010,5,1,0
RAMANATHAPURAM,TAMIL NADU,2014,10,1,0
RAMANATHAPURAM,TAMIL NADU,2015,6,1,0
RAMANATHAPURAM PARAMAKUDI,TAMIL NADU,2016,2,1,0
RAMANATHAPURAM PARAMAKUDI,TAMIL NADU,2016,7,1,0
SAIDAPET,TAMIL NADU,2011,10,0,1
SALEM,TAMIL NADU,2009,7,1,0
SALEM,TAMIL NADU,2010,5,1,1
SALEM,TAMIL NADU,2011,5,1,0
SALEM,TAMIL NADU,2012,8,1,0
SALEM,TAMIL NADU,2014,7,1,0
SALEM,TAMIL NADU,2014,8,1,0
SALEM,TAMIL NADU,2015,11,1,0
SALEM,TAMIL NADU,2017,2,1,0
SALEM,TAMIL NADU,2017,3,1,0
SALEM,TAMIL NADU,2017,4,1,0
SALEM,TAMIL NADU,2018,2,1,0
SALEM,TAMIL NADU,2021,11,1,0
SIVAGANGA,TAMIL NADU,2010,4,1,0
SIVAGANGA,TAMIL NADU,2011,5,1,0
SIVAGANGA,TAMIL NADU,2013,7,1,0
SIVAGANGA,TAMIL NADU,2013,11,1,0
SIVAGANGA,TAMIL NADU,2017,4,1,0
SIVAGANGA,TAMIL NADU,2018,8,1,0
SIVAGANGA,TAMIL NADU,2020,2,1,0
THANJAVUR,TAMIL NADU,2009,7,1,0
THANJAVUR,TAMIL NADU,2010,12,1,0
THANJAVUR,TAMIL NADU,2011,1,1,0
THANJAVUR,TAMIL NADU,2011,2,1,0
THANJAVUR,TAMIL NADU,2011,6,1,0
THANJAVUR,TAMIL NADU,2011,12,1,0
THANJAVUR,TAMIL NADU,2012,3,1,1
THANJAVUR,TAMIL NADU,2012,5,1,0
THANJAVUR,TAMIL NADU,2013,7,1,0
THANJAVUR,TAMIL NADU,2016,6,1,0
THANJAVUR,TAMIL NADU,2018,4,1,0
THANJAVUR,TAMIL NADU,2018,7,1,0
THANJAVUR,TAMIL NADU,2018,8,1,0
THANJAVUR,TAMIL NADU,2020,2,1,0
THANJAVUR,TAMIL NADU,2020,7,1,0
THANJAVUR,TAMIL NADU,2022,6,1,0
THE NILGIRIS,TAMIL NADU,2019,6,1,0
THENI,TAMIL NADU,2010,5,1,1
THENI,TAMIL NADU,2010,6,1,0
THENI,TAMIL NADU,2010,7,1,0
THENI,TAMIL NADU,2011,4,1,0
THENI,TAMIL NADU,2012,1,0,1
THENI,TAMIL NADU,2014,7,1,0
THENI,TAMIL NADU,2015,5,1,0
THIRUVALLUR,TAMIL NADU,2010,7,1,0
THIRUVALLUR,TAMIL NADU,2011,2,1,0
THIRUVALLUR,TAMIL NADU,2011,12,0,1
THIRUVALLUR,TAMIL NADU,2014,7,1,0
THIRUVALLUR,TAMIL NADU,2016,8,1,0
THIRUVALLUR,TAMIL NADU,2016,11,1,0
THIRUVALLUR,TAMIL NADU,2017,10,1,0
THIRUVALLUVAR,TAMIL NADU,2019,7,1,0
THIRUVANNAMALAI,TAMIL NADU,2009,7,1,0
THIRUVANNAMALAI,TAMIL NADU,2010,3,1,0
THIRUVANNAMALAI,TAMIL NADU,2011,12,0,1
THIRUVARUR,TAMIL NADU,2010,6,1,0
THIRUVARUR,TAMIL NADU,2010,12,1,0
THIRUVARUR,TAMIL NADU,2011,1,0,1
THIRUVARUR,TAMIL NADU,2011,7,1,0
THIRUVARUR,TAMIL NADU,2012,1,1,0
THIRUVARUR,TAMIL NADU,2012,6,1,0
THIRUVARUR,TAMIL NADU,2016,9,1,0
THIRUVARUR,TAMIL NADU,2020,3,1,0
THOOTHUKUDI,TAMIL NADU,2011,11,1,0
THOOTHUKUDI,TAMIL NADU,2012,1,1,0
THOOTHUKUDI,TAMIL NADU,2012,2,1,0
THOOTHUKUDI,TAMIL NADU,2013,9,1,0
THOOTHUKUDI,TAMIL NADU,2018,5,1,0
THOOTHUKUDI,TAMIL NADU,2019,2,1,0
TIRUCHIRAPALLI,TAMIL NADU,2010,5,1,0
TIRUCHIRAPALLI,TAMIL NADU,2012,5,1,1
TIRUCHIRAPALLI,TAMIL NADU,2012,9,1,0
TIRUCHIRAPALLI,TAMIL NADU,2013,4,1,0
TIRUCHIRAPALLI,TAMIL NADU,2015,9,1,0
TIRUCHIRAPALLI,TAMIL NADU,2018,6,1,0
TIRUCHIRAPPALLI,TAMIL NADU,2013,7,0,1
TIRUCHIRAPPALLI,TAMIL NADU,2022,6,1,1
TIRUNELVELI,TAMIL NADU,2010,6,1,0
TIRUNELVELI,TAMIL NADU,2011,3,0,1
TIRUNELVELI,TAMIL NADU,2011,4,0,1
TIRUNELVELI,TAMIL NADU,2012,6,1,0
TIRUNELVELI,TAMIL NADU,2014,2,1,0
TIRUNELVELI,TAMIL NADU,2015,9,1,0
TIRUNELVELI,TAMIL NADU,2017,3,1,0
TIRUNELVELI,TAMIL NADU,2019,12,0,1
TIRUPATTUR,TAMIL NADU,2018,4,1,0
TIRUPPUR,TAMIL NADU,2017,6,1,0
TIRUPPUR,TAMIL NADU,2018,2,1,0
TIRUVALLUR,TAMIL NADU,2016,5,1,0
TIRUVALLUR,TAMIL NADU,2017,6,1,0
TIRUVALLUR,TAMIL NADU,2019,7,1,0
TIRUVALLUR,TAMIL NADU,2021,12,1,0
TIRUVANNAMALAI,TAMIL NADU,2009,12,1,0
TIRUVANNAMALAI,TAMIL NADU,2010,4,1,0
TIRUVANNAMALAI,TAMIL NADU,2010,6,1,0
TIRUVANNAMALAI,TAMIL NADU,2010,7,1,0
TIRUVANNAMALAI,TAMIL NADU,2010,10,1,0
TIRUVANNAMALAI,TAMIL NADU,2011,2,1,0
TIRUVANNAMALAI,TAMIL NADU,2011,9,1,0
TIRUVANNAMALAI,TAMIL NADU,2011,10,0,1
TIRUVANNAMALAI,TAMIL NADU,2011,12,0,1
TIRUVANNAMALAI,TAMIL NADU,2012,6,1,0
TIRUVANNAMALAI,TAMIL NADU,2013,11,1,0
TIRUVANNAMALAI,TAMIL NADU,2015,9,1,0
TIRUVANNAMALAI,TAMIL NADU,2015,12,1,0
TIRUVANNAMALAI,TAMIL NADU,2017,2,1,0
TIRUVANNAMALAI,TAMIL NADU,2017,8,1,0
TIRUVANNAMALAI,TAMIL NADU,2019,12,1,0
TIRUVANNAMALAI,TAMIL NADU,2020,2,1,0
TIRUVARUR,TAMIL NADU,2013,8,1,0
TIRUVARUR,TAMIL NADU,2015,8,1,0
TIRUVARUR,TAMIL NADU,2016,1,1,0
TIRUVARUR,TAMIL NADU,2018,5,1,0
TIRUVARUR,TAMIL NADU,2018,7,1,0
TIRUVARUR,TAMIL NADU,2019,3,1,0
TRICHY,TAMIL NADU,2010,4,1,0
TRICHY,TAMIL NADU,2010,6,1,0
TUTICORIN,TAMIL NADU,2011,12,1,0
UDHAGAMANDALAM,TAMIL NADU,2017,5,1,0
VELLORE,TAMIL NADU,2009,11,1,0
VELLORE,TAMIL NADU,2010,3,1,0
VELLORE,TAMIL NADU,2010,5,1,0
VELLORE,TAMIL NADU,2010,6,1,0
VELLORE,TAMIL NADU,2011,1,0,1
VELLORE,TAMIL NADU,2011,6,1,0
VELLORE,TAMIL NADU,2013,6,0,1
VELLORE,TAMIL NADU,2013,7,1,0
VELLORE,TAMIL NADU,2015,12,1,0
VELLORE,TAMIL NADU,2017,7,1,0
VELLORE,TAMIL NADU,2018,9,1,0
VELLORE,TAMIL NADU,2021,10,1,0
VELLORE,TAMIL NADU,2021,12,1,0
VELLORE,TAMIL NADU,2022,5,1,0
VELLORERANIPET,TAMIL NADU,2020,3,1,0
VILLUPURAM,TAMIL NADU,2009,11,1,0
VILLUPURAM,TAMIL NADU,2010,1,1,0
VILLUPURAM,TAMIL NADU,2010,4,1,0
VILLUPURAM,TAMIL NADU,2010,5,1,0
VILLUPURAM,TAMIL NADU,2010,7,1,0
VILLUPURAM,TAMIL NADU,2010,8,1,0
VILLUPURAM,TAMIL NADU,2010,11,1,0
VILLUPURAM,TAMIL NADU,2010,12,1,0
VILLUPURAM,TAMIL NADU,2011,1,1,0
VILLUPURAM,TAMIL NADU,2011,2,1,0
VILLUPURAM,TAMIL NADU,2011,8,1,0
VILLUPURAM,TAMIL NADU,2011,11,1,0
VILLUPURAM,TAMIL NADU,2012,8,1,0
VILLUPURAM,TAMIL NADU,2013,8,1,0
VILLUPURAM,TAMIL NADU,2017,7,1,0
VILLUPURAM,TAMIL NADU,2018,6,1,0
VILLUPURAM,TAMIL NADU,2020,2,1,0
VILLUPURAM KALLAKURICHI,TAMIL NADU,2010,6,1,0
VILLUPURAM KALLAKURICHI,TAMIL NADU,2010,7,1,0
VILLUPURAM KALLAKURICHI,TAMIL NADU,2017,2,1,0
VILLUPURAM KALLAKURICHI,TAMIL NADU,2017,3,1,0
VILLUPURAM KALLAKURICHI,TAMIL NADU,2018,7,1,0
VILLUPURAM KALLAKURICHI,TAMIL NADU,2019,4,1,0
VILUPPURAM,TAMIL NADU,2009,8,1,0
VILUPPURAM,TAMIL NADU,2011,5,1,0
VIRUDHUNAGAR,TAMIL NADU,2009,7,1,0
VIRUDHUNAGAR,TAMIL NADU,2010,3,1,0
VIRUDHUNAGAR,TAMIL NADU,2010,6,1,0
VIRUDHUNAGAR,TAMIL NADU,2010,7,1,0
VIRUDHUNAGAR,TAMIL NADU,2011,6,1,0
VIRUDHUNAGAR,TAMIL NADU,2012,1,1,0
VIRUDHUNAGAR,TAMIL NADU,2012,5,1,0
VIRUDHUNAGAR,TAMIL NADU,2012,6,0,1
VIRUDHUNAGAR,TAMIL NADU,2012,7,1,0
VIRUDHUNAGAR,TAMIL NADU,2016,7,1,0
VIRUDHUNAGAR,TAMIL NADU,2017,5,1,0
VIRUDHUNAGAR,TAMIL NADU,2018,9,1,0
VIRUDHUNAGAR SIVAKASI,TAMIL NADU,2011,8,1,0
ADILABAD,TELANGANA,2009,6,1,0
ADILABAD,TELANGANA,2009,7,1,0
ADILABAD,TELANGANA,2009,8,1,0
ADILABAD,TELANGANA,2009,9,1,0
ADILABAD,TELANGANA,2010,6,1,0
ADILABAD,TELANGANA,2010,7,1,0
ADILABAD,TELANGANA,2010,8,1,0
ADILABAD,TELANGANA,2011,5,1,0
ADILABAD,TELANGANA,2016,7,1,0
ADILABAD,TELANGANA,2017,5,1,0
ADILABAD,TELANGANA,2018,7,1,0
ADILABAD,TELANGANA,2018,8,1,0
ADILABAD,TELANGANA,2019,8,1,0
ADILABAD,TELANGANA,2020,6,1,0
HYDERABAD,TELANGANA,2011,4,1,0
HYDERABAD,TELANGANA,2015,7,1,0
HYDERABAD,TELANGANA,2016,7,1,0
HYDERABAD,TELANGANA,2022,4,1,0
KAMAREDDY,TELANGANA,2017,6,1,0
KAMAREDDY,TELANGANA,2017,8,1,0
KARIMNAGAR,TELANGANA,2012,7,1,0
KARIMNAGAR,TELANGANA,2012,8,1,0
KARIMNAGAR,TELANGANA,2016,6,1,0
KHAMMAM,TELANGANA,2009,12,1,0
KHAMMAM,TELANGANA,2010,2,1,0
KHAMMAM,TELANGANA,2010,6,1,0
KHAMMAM,TELANGANA,2011,2,1,0
KHAMMAM,TELANGANA,2011,6,1,0
KHAMMAM,TELANGANA,2012,6,1,0
KHAMMAM,TELANGANA,2013,11,1,0
KHAMMAM,TELANGANA,2014,7,1,0
KHAMMAM,TELANGANA,2016,7,1,0
MAHABUBNAGAR,TELANGANA,2010,3,1,0
MAHABUBNAGAR,TELANGANA,2012,8,1,0
MAHABUBNAGAR,TELANGANA,2012,9,1,0
MAHABUBNAGAR,TELANGANA,2013,8,1,0
MAHABUBNAGAR,TELANGANA,2013,9,1,0
MAHABUBNAGAR,TELANGANA,2013,11,1,1
MAHABUBNAGAR,TELANGANA,2014,6,1,0
MAHABUBNAGAR,TELANGANA,2015,2,0,1
MAHABUBNAGAR,TELANGANA,2015,3,1,0
MAHABUBNAGAR,TELANGANA,2015,8,1,0
MAHABUBNAGAR,TELANGANA,2016,7,1,0
MAHABUBNAGAR,TELANGANA,2016,9,1,0
MAHBUBNAGAR,TELANGANA,2010,3,1,0
MAHBUBNAGAR,TELANGANA,2010,4,1,0
MAHBUBNAGAR,TELANGANA,2011,4,1,0
MAHBUBNAGAR,TELANGANA,2014,7,1,0
MAHBUBNAGAR,TELANGANA,2015,9,0,1
MEDAK,TELANGANA,2009,8,1,0
MEDAK,TELANGANA,2010,5,1,0
MEDAK,TELANGANA,2010,6,1,0
MEDAK,TELANGANA,2010,7,1,0
MEDAK,TELANGANA,2010,10,1,0
MEDAK,TELANGANA,2011,6,1,0
MEDAK,TELANGANA,2011,8,1,0
MEDAK,TELANGANA,2012,3,1,0
MEDAK,TELANGANA,2012,8,1,0
MEDAK,TELANGANA,2013,8,0,1
MEDAK,TELANGANA,2013,9,1,0
MEDAK,TELANGANA,2014,9,1,0
MEDAK,TELANGANA,2016,7,0,1
MEDAK,TELANGANA,2016,8,1,0
MEDAK,TELANGANA,2016,9,1,1
MEDAK,TELANGANA,2016,10,1,1
MEDAK,TELANGANA,2018,2,1,0
MEDCHAL,TELANGANA,2019,7,1,0
NALGONDA,TELANGANA,2010,5,1,0
NALGONDA,TELANGANA,2012,6,1,0
NALGONDA,TELANGANA,2012,7,1,0
NALGONDA,TELANGANA,2012,8,1,0
NIZAMABAD,TELANGANA,2009,7,1,0
NIZAMABAD,TELANGANA,2009,10,1,0
NIZAMABAD,TELANGANA,2012,3,1,0
NIZAMABAD,TELANGANA,2013,5,1,0
NIZAMABAD,TELANGANA,2013,6,1,0
NIZAMABAD,TELANGANA,2013,7,1,0
NIZAMABAD,TELANGANA,2014,6,1,0
NIZAMABAD,TELANGANA,2016,8,1,0
NIZAMABAD,TELANGANA,2016,11,1,0
NIZAMABAD,TELANGANA,2017,6,1,0
NIZAMABAD,TELANGANA,2018,3,1,0
NIZAMABAD,TELANGANA,2018,10,1,0
NIZAMABAD,TELANGANA,2018,11,1,0
RAJANNA SIRCILLA,TELANGANA,2017,6,1,0
RANGAREDDY,TELANGANA,2010,5,1,0
RANGAREDDY,TELANGANA,2013,8,1,0
RANGAREDDY,TELANGANA,2018,10,1,0
SANGAREDDY,TELANGANA,2017,8,1,0
SANGAREDDY,TELANGANA,2018,2,1,0
SANGAREDDY,TELANGANA,2018,9,1,0
WARANGAL,TELANGANA,2010,4,1,0
WARANGAL,TELANGANA,2010,6,1,0
WARANGAL,TELANGANA,2010,7,1,0
WARANGAL,TELANGANA,2010,8,1,0
WARANGAL,TELANGANA,2010,9,1,0
WARANGAL,TELANGANA,2010,10,1,0
WARANGAL,TELANGANA,2011,8,1,0
WARANGAL,TELANGANA,2011,9,1,0
WARANGAL,TELANGANA,2012,7,1,0
WARANGAL URBAN,TELANGANA,2017,12,1,0
WARANGAL URBAN,TELANGANA,2020,2,1,0
AGARTALA,TRIPURA,2018,12,1,0
DHALAI,TRIPURA,2011,2,1,0
DHALAI,TRIPURA,2011,4,1,0
GOMATI,TRIPURA,2019,8,1,0
KHOWAI,TRIPURA,2018,11,1,0
NORTH TRIPURA,TRIPURA,2014,2,1,0
NORTH TRIPURA,TRIPURA,2017,2,1,0
NORTH TRIPURA,TRIPURA,2018,2,1,0
SEPAHIJALA,TRIPURA,2017,1,1,0
SOUTH TRIPURA,TRIPURA,2014,2,1,0
SOUTH TRIPURA,TRIPURA,2014,12,1,0
SOUTH TRIPURA,TRIPURA,2015,4,1,0
UNAKOTI,TRIPURA,2014,2,1,0
WEST TRIPURA,TRIPURA,2011,1,1,0
WEST TRIPURA,TRIPURA,2016,12,1,0
WEST TRIPURA,TRIPURA,2017,4,1,0
ALIGARH,UTTAR PRADESH,2010,5,1,0
ALIGARH,UTTAR PRADESH,2016,7,1,0
ALIGARH,UTTAR PRADESH,2019,7,1,0
ALLAHABAD,UTTAR PRADESH,2009,8,1,0
ALLAHABAD,UTTAR PRADESH,2010,5,1,0
ALLAHABAD,UTTAR PRADESH,2010,7,1,0
ALLAHABAD,UTTAR PRADESH,2011,7,1,0
ALLAHABAD,UTTAR PRADESH,2011,8,1,0
AMBEDKAR NAGAR,UTTAR PRADESH,2009,9,1,0
AMBEDKAR NAGAR,UTTAR PRADESH,2009,10,1,0
AMETHI,UTTAR PRADESH,2017,5,1,0
AMETHI,UTTAR PRADESH,2017,9,1,0
AURAIYA,UTTAR PRADESH,2010,5,1,0
AURAIYA,UTTAR PRADESH,2013,6,1,0
AURAIYA,UTTAR PRADESH,2013,7,1,0
AURAIYA,UTTAR PRADESH,2019,6,1,0
AZAMGARH,UTTAR PRADESH,2013,5,1,0
AZAMGARH,UTTAR PRADESH,2013,8,1,0
AZAMGARH,UTTAR PRADESH,2016,7,1,0
AZAMGARH,UTTAR PRADESH,2016,8,1,0
AZAMGARH,UTTAR PRADESH,2017,7,1,0
AZAMGARH,UTTAR PRADESH,2021,9,0,1
BALLIA,UTTAR PRADESH,2021,10,1,0
BALRAMPUR,UTTAR PRADESH,2011,6,1,0
BANDA,UTTAR PRADESH,2010,5,1,0
